h_id	tax_id	enterez_id	genesymbol	??	???
133273	10116	289481	Gk2	51854223	NP_001004077.1
133275	9606	2999	GZMH	15529990	NP_219491.1
133275	10090	14941	Gzmd	153791989	NP_034502.2
133275	10090	14942	Gzme	31982793	NP_034503.2
133275	10090	14944	Gzmg	6754112	NP_034505.1
133275	10090	14943	Gzmf	6754110	NP_034504.1
133275	10116	266704	Gzmf	23618879	NP_703196.1
133281	9606	54575	UGT1A10	29789078	NP_061948.1
133281	9606	54576	UGT1A8	31377618	NP_061949.3
133281	9606	54577	UGT1A7	41282213	NP_061950.2
133281	9606	54600	UGT1A9	11276085	NP_066307.1
133281	10090	394434	Ugt1a9	145864463	NP_964006.2
133281	10090	394430	Ugt1a10	145864477	NP_964003.2
133281	10116	301595	Ugt1a8	89276785	NP_787040.2
133282	9606	57054	DAZ3	54292110	NP_065097.2
133290	10090	67704	1810037I17Rik	21313570	NP_077781.1
133290	10090	100039078	Gm2036	569008997	XP_006535412.1
133290	10116	691807	LOC691807	402794944	NP_001258045.1
133291	9606	94025	MUC16	83367077	NP_078966.2
133292	10090	66050	0610009B22Rik	13384686	NP_079595.1
133292	10116	100910318	LOC100910318	402765983	NP_001258041.1
133294	10090	102639227	LOC102639227	569010783	XP_006528413.1
133294	10116	100360296	LOC100360296	564399696	XP_006257195.1
133295	10090	73458	1700055N04Rik	343098457	NP_082821.2
133295	10116	688778	LOC688778	564332545	XP_006230981.1
133296	10090	75444	1700011I03Rik	241982748	NP_083566.1
133302	9606	90827	ZNF479	149274617	NP_150376.1
133339	9606	26231	LRRC29	51873034	NP_001004055.1
133339	10090	234684	Lrrc29	144922634	NP_803232.2
133339	10116	502201	Lrrc29	312434025	NP_001182545.1
133341	9606	91664	ZNF845	210031219	NP_612383.1
133341	10090	102633782	LOC102633782	568936607	XP_006535393.1
133341	10090	101055933	LOC101055933	568978312	XP_006515361.1
133341	10090	101055890	LOC101055890	568978319	XP_006515364.1
133341	10116	102548633	LOC102548633	564384973	XP_006251575.1
133341	10116	102556463	LOC102556463	564324439	XP_006227661.1
133341	10116	102550397	LOC102550397	564349898	XP_006237776.1
133341	10116	102548076	LOC102548076	564375825	XP_006248030.1
133341	10116	102551257	LOC102551257	564388779	XP_006253051.1
133350	9606	4589	MUC7	222418645	NP_689504.2
133351	9606	255057	C19orf26	393794759	NP_689982.3
133356	9606	202134	FAM153B	388453845	NP_001252544.1
133356	9606	285596	FAM153A	123701922	NP_775934.3
133359	10090	100554	AA792892	153791366	NP_849225.2
133359	10090	100862150	LOC100862150	377836886	XP_003689190.1
133375	10090	666790	Gm8290	94388507	XP_001002269.1
133375	10116	680441	LOC680441	564348504	XP_006237220.1
133379	10116	688948	LOC688948	564352476	XP_001066146.2
133381	10090	629595	Gm6988	82943174	XP_899588.1
133381	10116	501042	RGD1564597	564365211	XP_576455.3
133381	10116	100912210	LOC100912210	564401164	XP_003752240.2
133389	10116	498523	RGD1565170	564386451	XP_573792.3
133390	10116	497882	RGD1564698	564371349	XP_006246175.1
133394	10116	100362684	LOC100362684	293359636	XP_002729620.1
133397	10116	499057	RGD1565566	62638793	XP_574336.1
133400	10090	546052	Gm5908	63572172	XP_620643.1
133400	10116	363817	RGD1559972	109493469	XP_344037.3
133429	10090	620248	Gm6139	568937907	XP_006504391.1
133432	10116	100360169	LOC100360169	564357577	XP_006240740.1
133432	10116	100360581	LOC100360581	564357574	XP_006240739.1
133438	9606	144535	C12orf55	578824605	XP_006719787.1
133438	10090	380654	4930485B16Rik	568969346	XP_006514457.1
133438	10116	314740	RGD1565866	564359004	XP_006241329.1
133458	10116	100361854	LOC100361854	293362817	XP_002730256.1
133465	9606	100996746	LOC100996746	578814870	XP_006716273.1
133465	9606	102723849	LOC102723849	578814886	XP_006716275.1
133474	9606	390598	SKOR1	384407369	NP_001244953.1
133479	10090	629242	Gm6958	149267458	XP_001480260.1
133479	10090	215866	LOC215866	568965962	XP_006512999.1
133479	10116	102552117	LOC102552117	564360010	XP_006241686.1
133479	10116	102555837	LOC102555837	564357138	XP_006240574.1
133479	10116	102551832	LOC102551832	564360008	XP_006241685.1
133479	10116	102551659	LOC102551659	564360006	XP_006241684.1
133481	9606	100131107	LOC100131107	578802101	XP_001718307.5
133499	9606	84968	PNMA6A	187607308	NP_116271.2
133501	10116	100359517	LOC100359517	564385067	XP_006251598.1
133514	10116	290678	RGD1559708	62662495	XP_224779.2
133526	9606	729461	AC011718.2	578839211	XP_003403538.5
133526	9606	642643	LOC642643	578837662	XP_006724467.1
133526	9606	653203	FAM230A	578836852	XP_006724162.1
133526	9606	101060157	LOC101060157	578824705	XP_006709992.1
133526	9606	101927859	LOC101927859	578837667	XP_006724469.1
133526	9606	100996415	LOC100996415	578836843	XP_006724159.1
133526	9606	100996335	LOC100996335	578837582	XP_006724461.1
133536	9606	4584	MUC3A	578814907	XP_006716280.1
133536	10090	619309	A630081J09Rik	568938387	XP_006504609.1
133537	10090	53607	Snrpa	551894157	NP_001272754.1
133537	10090	667350	Gm8587	149263421	XP_995150.2
133537	10090	100862206	Gm21559	568981312	XP_003688944.2
133547	10090	544944	Gm5792	82950935	XP_619114.2
133547	10090	628648	Gm6901	82950919	XP_898506.1
133549	9606	1028	CDKN1C	4557441	NP_000067.1
133550	9606	1565	CYP2D6	392513721	NP_000097.3
133550	10116	24303	Cyp2d3	27465519	NP_775116.1
133551	9606	2073	ERCC5	51988900	NP_000114.2
133551	10090	22592	Ercc5	170172544	NP_035859.2
133551	10116	301382	Ercc5	564368280	XP_006244951.1
133552	9606	2074	ERCC6	4557565	NP_000115.1
133552	10090	319955	Ercc6	124487019	NP_001074690.1
133552	10116	306274	Ercc6	157822125	NP_001100766.1
133553	9606	3347	HTN3	4557653	NP_000191.1
133554	9606	3857	KRT9	55956899	NP_000217.2
133555	9606	6338	SCNN1B	124301196	NP_000327.2
133555	10090	20277	Scnn1b	6755412	NP_035455.1
133555	10116	24767	Scnn1b	25742736	NP_036780.1
133556	9606	6521	SLC4A1	4507021	NP_000333.1
133556	10090	20533	Slc4a1	6755560	NP_035533.1
133556	10116	24779	Slc4a1	76443687	NP_036783.2
133557	9606	3273	HRG	4504489	NP_000403.1
133558	9606	1308	COL17A1	119829187	NP_000485.3
133559	9606	1287	COL4A5	4502955	NP_000486.1
133559	10090	12830	Col4a5	75677420	NP_031762.2
133560	9606	5395	PMS2	4505913	NP_000526.1
133560	10090	18861	Pms2	121583910	NP_032912.2
133561	9606	3047	HBG1	28302131	NP_000550.2
133561	10116	502359	Hbe2	67078538	NP_001019976.1
133562	9606	5005	ORM2	4505529	NP_000599.1
133563	9606	125	ADH1B	34577061	NP_000659.2
133564	9606	1551	CYP3A7	262290932	NP_000756.2
133564	10090	13113	Cyp3a13	6681115	NP_031845.1
133564	10116	171352	Cyp3a9	139948370	NP_671739.2
133565	9606	1557	CYP2C19	4503219	NP_000760.1
133565	10116	293989	Cyp2c6v1	62078537	NP_001013926.1
133566	9606	1559	CYP2C9	13699818	NP_000762.2
133566	10090	69888	Cyp2c66	58743310	NP_001011707.1
133566	10090	72303	Cyp2c65	268607516	NP_082467.2
133566	10116	29277	Cyp2c11	166091465	NP_062057.2
133567	9606	1562	CYP2C18	13699816	NP_000763.1
133567	10090	72082	Cyp2c55	13386282	NP_082365.1
133567	10116	100361492	LOC100361492	392345067	XP_003749152.1
133567	10116	499353	Cyp2c24	405113047	NP_001258283.1
133568	9606	1577	CYP3A5	4503231	NP_000768.1
133568	10090	100041375	Cyp3a41b	157364978	NP_001098629.1
133568	10090	13112	Cyp3a11	6681113	NP_031844.1
133568	10090	53973	Cyp3a41a	170295838	NP_059092.2
133568	10090	337924	Cyp3a44	28893549	NP_796354.1
133568	10090	13114	Cyp3a16	227330549	NP_031846.2
133568	10116	25642	Cyp3a23/3a1	148540156	NP_037237.2
133568	10116	100910877	LOC100910877	392352312	XP_003751175.1
133569	9606	6147	RPL23A	17105394	NP_000975.2
133569	10116	499523	RGD1564606	564335167	XP_006231970.1
133570	9606	6159	RPL29	4506629	NP_000983.1
133571	9606	6170	RPL39	4506647	NP_000991.1
133571	10090	67248	Rpl39	13385552	NP_080331.1
133571	10116	25347	Rpl39	6981484	NP_037007.1
133572	9606	6166	RPL36AL	4506651	NP_000992.1
133572	10090	66483	Rpl36al	13385038	NP_079865.1
133572	10116	81769	Rpl36al	13592061	NP_112367.1
133573	9606	6176	RPLP1	4506669	NP_000994.1
133573	10116	140661	Rplp1	56090277	NP_001007605.1
133574	9606	6181	RPLP2	4506671	NP_000995.1
133574	10090	67186	Rplp2	83745120	NP_080296.3
133575	9606	6189	RPS3A	4506723	NP_000997.1
133575	10116	100365839	LOC100365839	392352144	XP_003751127.1
133576	9606	6192	RPS4Y1	4506727	NP_000999.1
133576	10090	20102	Rps4x	6677805	NP_033120.1
133576	10116	29426	Rps4x	56090273	NP_001007601.1
133576	10116	100362640	LOC100362640	293363046	XP_002730304.1
133577	10116	287241	Olr1387	47576123	NP_001000001.1
133577	10116	405066	Olr1388	47576125	NP_001000788.1
133578	10090	18351	Olfr51	49170066	NP_667120.1
133578	10116	287262	Olr1407	47576091	NP_001000005.1
133579	10090	258924	Olfr376	33239304	NP_667133.1
133579	10116	287481	Olr1467	47575913	NP_001000025.1
133580	10090	259008	Olfr392	153945719	NP_667217.2
133580	10116	287501	Olr1498	47575951	NP_001000030.1
133581	9606	283365	OR6C6	53933270	NP_001005493.1
133581	10090	258068	Olfr804	58801406	NP_001011821.1
133581	10090	257985	Olfr782	58801360	NP_001011797.1
133581	10116	288810	Olr901	47576373	NP_001000057.1
133581	10116	404948	Olr922	47576325	NP_001000705.1
133581	10116	288887	Olr1007	47578069	NP_001000076.1
133582	10090	258542	Olfr786	27544963	NP_666760.1
133582	10116	288813	Olr896	47576429	NP_001000059.1
133583	10116	288823	Olr1071	47578013	NP_001000063.1
133584	10090	258667	Olfr816	33239334	NP_666883.1
133584	10116	288832	Olr1058	47578037	NP_001000066.1
133585	10090	259165	Olfr814	46391071	NP_997042.1
133585	10116	288866	Olr1057	47578041	NP_001000072.1
133586	10090	258281	Olfr780	22203773	NP_666396.1
133586	10116	288886	Olr1006	47578067	NP_001000075.1
133587	10090	258881	Olfr1404	22203801	NP_667092.1
133587	10116	289241	Olr1583	47576427	NP_001000080.1
133588	10090	258712	Olfr433	238018106	NP_666928.2
133588	10116	289247	Olr1584	47576431	NP_001000081.1
133589	10090	269862	Olfr1349	53828668	NP_997019.1
133589	10116	292559	Olr3	47577277	NP_001000110.1
133590	10090	257926	Olfr544	268607635	NP_064685.2
133590	10116	293198	Olr39	47577275	NP_001000128.1
133591	10090	259126	Olfr623	268607613	NP_667333.2
133591	10116	293255	Olr119	47577843	NP_001000153.1
133592	10090	259124	Olfr638	22128753	NP_667331.1
133592	10090	259122	Olfr635	268607609	NP_667329.2
133592	10116	293278	Olr139	47576103	NP_001000161.1
133592	10116	293279	Olr140	47576081	NP_001000162.1
133593	10116	293312	Olr165	47576585	NP_001000172.1
133594	9606	196335	OR56B4	52353266	NP_001005181.1
133594	10090	257914	Olfr663	58801302	NP_001011757.1
133594	10116	293314	Olr167	47576625	NP_001000173.1
133594	10116	100909718	LOC100909718	392344518	XP_003748993.1
133594	10116	100910716	LOC100910716	392344540	XP_003749001.1
133594	10116	405295	Olr162	47576529	NP_001000950.1
133595	9606	390079	OR52E8	52353326	NP_001005168.1
133595	10090	257910	Olfr671	58801298	NP_001011755.1
133595	10090	258147	Olfr675	58801454	NP_001011848.1
133595	10116	293327	Olr180	47576765	NP_001000180.1
133595	10116	293329	Olr184	47576777	NP_001000182.1
133596	9606	120793	OR56A4	94967016	NP_001005179.2
133596	10090	244187	Olfr684	46402251	NP_997132.1
133596	10116	293336	Olr193	47576801	NP_001000186.1
133597	10090	258591	Olfr695	22129453	NP_666809.1
133597	10116	293350	Olr203	47576833	NP_001000191.1
133598	10090	258595	Olfr698	153791689	NP_666813.2
133598	10116	293351	Olr204	47576835	NP_001000192.1
133598	10116	100911377	LOC100911377	392345228	XP_003749210.1
133599	10116	293373	Olr229	47576895	NP_001000204.1
133599	10116	100911839	LOC100911839	564330276	XP_006230026.1
133600	10090	258361	Olfr495	22129571	NP_666476.1
133600	10090	258304	Olfr498	153791984	NP_666419.2
133600	10116	293392	Olr247	47576939	NP_001000217.1
133601	9606	26496	OR10A3	53793658	NP_001003745.1
133601	10090	258303	Olfr518	22129679	NP_666418.1
133601	10116	293424	Olr282	47577017	NP_001000224.1
133602	10090	258732	Olfr494	22129367	NP_666948.1
133602	10090	258730	Olfr483	22129371	NP_666946.1
133602	10090	258733	Olfr497	22129369	NP_666949.1
133602	10116	293431	Olr276	47576999	NP_001000227.1
133602	10116	100363219	Olr1872	392344556	XP_002728834.2
133603	10116	293435	Olr267	47576983	NP_001000228.1
133603	10116	405363	Olr264	47576979	NP_001000999.1
133604	10090	258728	Olfr482	22129375	NP_666944.1
133604	10116	293437	Olr270	47576989	NP_001000229.1
133605	10090	259028	Olfr532	49227415	NP_667237.1
133605	10116	293598	Olr299	47577051	NP_001000236.1
133606	9606	390191	OR5B12	52317108	NP_001004733.1
133606	10090	258694	Olfr1445	22129443	NP_666910.1
133606	10116	293785	Olr340	47577161	NP_001000253.1
133607	10090	258688	Olfr1462	33239142	NP_666904.1
133607	10116	293793	Olr352	47577189	NP_001000256.1
133608	9606	390155	OR5T1	52317132	NP_001004745.1
133608	10116	295768	Olr515	47577561	NP_001000315.1
133609	10090	258362	Olfr1094	22129573	NP_666477.1
133609	10116	295771	Olr517	47577565	NP_001000317.1
133610	9606	390154	OR5T3	52317136	NP_001004747.1
133610	10090	258363	Olfr1093	22129567	NP_666478.1
133610	10116	295772	Olr519	47577571	NP_001000318.1
133611	10116	295835	Olr609	47577281	NP_001000335.1
133612	10116	295836	Olr610	47577205	NP_001000336.1
133612	10116	100909611	LOC100909611	392346499	XP_003749567.1
133612	10116	405245	Olr611	47577133	NP_001000926.1
133613	10090	258787	Olfr1248	284004900	NP_667002.2
133613	10116	295907	Olr713	47577335	NP_001000360.1
133614	10090	258390	Olfr1276	33238996	NP_666507.1
133614	10116	296001	Olr748	47577169	NP_001000365.1
133614	10116	404804	Olr749	47577165	NP_001000615.1
133615	10090	258951	Olfr339	22129017	NP_667160.1
133615	10116	296661	Olr400	47577279	NP_001000379.1
133615	10116	296666	Olr403	47577289	NP_001000381.1
133616	10090	258940	Olfr346	22129033	NP_667149.1
133616	10116	296663	Olr397	47577267	NP_001000380.1
133617	9606	138804	OR13C4	53828674	NP_001001919.1
133617	10116	298042	Olr850	47576673	NP_001000401.1
133617	10116	405146	Olr844	47576707	NP_001000855.1
133617	10116	100912374	LOC100912374	564351096	XP_006238236.1
133617	10116	298046	Olr845	47576701	NP_001000404.1
133617	10116	298044	Olr848	47576687	NP_001000402.1
133618	10116	298468	Olr855	47576641	NP_001000409.1
133618	10116	100910606	LOC100910606	392348296	XP_003750063.1
133619	10090	100040268	Olfr157	11276079	NP_062348.1
133619	10116	298734	Olr839	47576741	NP_001000415.1
133620	9606	26659	OR7A5	9506799	NP_059976.1
133620	10090	18357	Olfr57	33238876	NP_667252.1
133620	10116	299596	Olr1075	47578007	NP_001000421.1
133621	10090	258449	Olfr282	125719161	NP_666668.2
133621	10116	300202	Olr1107	47577969	NP_001000424.1
133622	10116	300395	Olr1139	47577923	NP_001000427.1
133622	10116	100911988	LOC100911988	564362464	XP_003750488.2
133622	10116	300407	Olr1146	564362490	XP_235904.4
133623	9606	390882	OR7G2	52353346	NP_001005193.1
133623	10090	258908	Olfr853	22129073	NP_667117.1
133623	10116	300405	Olr1145	47577917	NP_001000429.1
133623	10116	300411	Olr1151	47577905	NP_001000432.1
133624	10116	300425	Olr1169	47577881	NP_001000434.1
133624	10116	100911547	LOC100911547	564362494	XP_003750493.2
133625	10090	258415	Olfr887	33239244	NP_666634.1
133625	10116	300538	Olr1214	47577825	NP_001000438.1
133626	10090	258333	Olfr893	257796277	NP_666448.2
133626	10116	300548	Olr1222	47577815	NP_001000440.1
133626	10116	100910787	LOC100910787	564363105	XP_006242889.1
133627	10090	258802	Olfr143	121583731	NP_667017.2
133627	10116	300549	Olr1223	47577811	NP_001000441.1
133627	10116	100910822	LOC100910822	392349946	XP_003750519.1
133628	10116	300554	Olr1229	47577803	NP_001000444.1
133628	10116	100911888	LOC100911888	564345188	XP_003749704.2
133628	10116	100910939	LOC100910939	564363117	XP_003750522.2
133629	10090	258797	Olfr904	116174758	NP_667012.2
133629	10116	300565	Olr1240	47577779	NP_001000448.1
133629	10116	100912054	LOC100912054	392347048	XP_003749708.1
133630	10116	300581	Olr1259	47577739	NP_001000455.1
133630	10116	100910293	LOC100910293	564335307	XP_003749252.2
133630	10116	100912340	LOC100912340	564344217	XP_003749665.2
133630	10116	405314	Olr1260	47577735	NP_001000962.1
133630	10116	100912388	LOC100912388	392346908	XP_003749666.1
133630	10116	100912432	LOC100912432	392346910	XP_003749667.1
133631	10116	300584	Olr1265	47577731	NP_001000457.1
133631	10116	100910111	LOC100910111	392345321	XP_003749232.1
133631	10116	100909882	LOC100909882	392349979	XP_003750534.1
133631	10116	100910416	LOC100910416	392345386	XP_003749254.1
133631	10116	100910476	LOC100910476	392345397	XP_003749256.1
133631	10116	100910448	LOC100910448	392345390	XP_003749255.1
133632	10116	300589	Olr1273	47576305	NP_001000458.1
133632	10116	100909937	LOC100909937	392345566	XP_003749307.1
133632	10116	100910548	LOC100910548	392350001	XP_003750545.1
133632	10116	100910086	LOC100910086	392345572	XP_003749310.1
133632	10116	100910153	LOC100910153	392349987	XP_003750538.1
133632	10116	100910227	LOC100910227	392345578	XP_003749313.1
133632	10116	100910363	LOC100910363	392345325	XP_003749234.1
133632	10116	100909958	LOC100909958	392345313	XP_003749228.1
133633	10090	18343	Olfr44	134948545	NP_667041.2
133633	10116	300603	Olr1302	47576263	NP_001000463.1
133634	10116	300621	Olr1320	47576233	NP_001000471.1
133634	10116	405980	Olr1318	564363912	XP_006243207.1
133635	10090	258607	Olfr971	33239226	NP_666825.1
133635	10116	300625	Olr1325	47576227	NP_001000473.1
133635	10116	367067	Olr1328	47576225	NP_001000599.1
133636	10116	302087	Olr1218	47577823	NP_001000488.1
133636	10116	100911958	LOC100911958	392349965	XP_003750527.1
133636	10116	100910744	LOC100910744	392349942	XP_003750517.1
133637	10090	258385	Olfr1323	33239074	NP_666502.1
133637	10116	302824	Olr1767	47576743	NP_001000491.1
133638	10116	302958	Olr1369	47576161	NP_001000494.1
133638	10116	287080	Olr1355	47576175	NP_999988.1
133638	10116	363710	Olr1525	564370807	XP_006245948.1
133638	10116	405150	Olr1364	47576171	NP_001000858.1
133638	10116	287077	Olr1358	47576173	NP_999987.1
133638	10116	100911449	LOC100911449	392351027	XP_003750823.1
133638	10116	287081	Olr1365	47576167	NP_999989.1
133638	10116	100912159	LOC100912159	392351045	XP_003750829.1
133638	10116	287082	Olr1368	47576165	NP_999990.1
133638	10116	363546	Olr1362	54635068	NP_001006598.1
133638	10116	405335	Olr1366	47576169	NP_001000980.1
133638	10116	287000	Olr1361	27545432	NP_775455.1
133638	10116	405334	Olr1370	47576157	NP_001000979.1
133639	10116	304026	Olr1533	47576345	NP_001000496.1
133639	10116	406000	Olr1543	47576359	NP_001001104.1
133640	10116	304990	Olr1595	47576455	NP_001000500.1
133641	10090	258324	Olfr129	326320013	NP_666439.2
133641	10116	309574	Olr1687	47576643	NP_001000508.1
133642	10090	258284	Olfr114	22129715	NP_666399.1
133642	10116	309578	Olr1709	47576695	NP_001000509.1
133642	10116	406014	Olr1707	47576689	NP_001001115.1
133642	10116	100365012	LOC100365012	392355179	XP_003751961.1
133643	10090	258499	Olfr945	33239214	NP_666717.1
133643	10116	315571	Olr1280	47576295	NP_001000517.1
133643	10116	100910640	LOC100910640	392353527	XP_003751529.1
133643	10116	100910500	LOC100910500	392345333	XP_003749238.1
133644	10090	258758	Olfr1406	238018128	NP_666974.2
133644	10116	364054	Olr1581	47576423	NP_001000533.1
133645	9606	390084	OR56A5	225637544	NP_001139505.1
133645	10090	259047	Olfr683	22128861	NP_667256.1
133645	10116	365336	Olr192	47576799	NP_001000549.1
133646	10090	258350	Olfr706	22129597	NP_666465.1
133646	10116	365340	Olr218	47576871	NP_001000551.1
133647	10090	258949	Olfr338	22129021	NP_667158.1
133647	10116	366026	Olr399	47577273	NP_001000560.1
133648	10090	258987	Olfr1270	22128967	NP_667196.1
